#
 0,           UCB_GPM,15,  0.52,  0.00,   *                 |                   ,  0.52,  0.52, 0.02
 0,       LLM/exploit,20,  0.52,  0.14,   *                 |                   ,  0.49,  0.63, 18.33
 0,           exploit,15,  0.54,  0.10,     *  -----        |                   ,  0.49,  0.68, 1.28
 0,           UCB_GPM,20,  0.54,  0.00,     *               |                   ,  0.54,  0.54, 0.01
 0,            EI_GPM,25,  0.54,  0.00,     *               |                   ,  0.54,  0.54, 0.00
 0,           exploit,20,  0.55,  0.08,     * -----         |                   ,  0.49,  0.63, 1.30
 0,           exploit,25,  0.55,  0.14,     *               |                   ,  0.49,  0.68, 1.61
#
 1,            random,25,  0.55,  0.05, --  *               |                   ,  0.49,  0.63, 0.00
 1,            random,15,  0.57,  0.04, ----  * ----        |                   ,  0.49,  0.67, 0.00
 1,           explore,25,  0.57,  0.05, ----- *  ----       |                   ,  0.50,  0.74, 1.11
 1,            random,20,  0.57,  0.05, ----- *  ----       |                   ,  0.49,  0.69, 0.00
 1,           explore,20,  0.57,  0.08,   --  *             |                   ,  0.49,  0.66, 0.64
#
 2,           explore,15,  0.59,  0.05,   ----- *  -------  |                   ,  0.52,  0.76, 0.92
 2,       LLM/exploit,15,  0.63,  0.11, --         *        |                   ,  0.49,  0.63, 19.89
 2,       LLM/explore,15,  0.63,  0.06,      -     *        |                   ,  0.55,  0.65, 23.60
 2,       LLM/explore,20,  0.63,  0.06,   ----     *        |                   ,  0.49,  0.65, 18.19
 2,       LLM/exploit,25,  0.63,  0.11, --         *        |                   ,  0.49,  0.63, 18.06
#
 3,            EI_GPM,15,  0.63,  0.00,            *        |                   ,  0.63,  0.63, 0.00
 3,            PI_GPM,20,  0.63,  0.00,            *        |                   ,  0.63,  0.63, 0.00
 3,           UCB_GPM,25,  0.63,  0.00,            *        |                   ,  0.63,  0.63, 0.00
 3,       LLM/explore,25,  0.63,  0.06,     --     *        |                   ,  0.54,  0.65, 17.22
#
 4,            PI_GPM,15,  0.64,  0.00,            *        |                   ,  0.64,  0.64, 0.00
 4,            PI_GPM,25,  0.64,  0.00,            *        |                   ,  0.64,  0.64, 0.00
 4,            EI_GPM,20,  0.64,  0.00,            *        |                   ,  0.64,  0.64, 0.00
 4,                rrp,9,  0.66,  0.09,     -------- *     -|------------------ ,  0.49,  1.00, 0.32
#
 5,         baseline,196,  0.75,  0.12,          --------   *      -----------  ,  0.49,  1.00, 0.00
