#
 0,            UCB_GPM,5,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
 1,           UCB_GPM,10,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.03
#
 2,           UCB_GPM,15,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.02
#
 3,           UCB_GPM,20,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
 4,           UCB_GPM,25,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
 5,           UCB_GPM,30,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
 6,           UCB_GPM,35,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.01
#
 7,           UCB_GPM,40,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
 8,           UCB_GPM,45,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.01
#
 9,           UCB_GPM,50,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.01
#
10,           UCB_GPM,55,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.04
#
11,           UCB_GPM,60,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.04
#
12,           UCB_GPM,65,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.02
#
13,           UCB_GPM,70,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.01
#
14,           UCB_GPM,75,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
15,           UCB_GPM,80,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.03
#
16,           UCB_GPM,85,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
17,           UCB_GPM,90,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.03
#
18,           UCB_GPM,95,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
19,          UCB_GPM,100,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
20,          UCB_GPM,105,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.03
#
21,          UCB_GPM,110,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.03
#
22,          UCB_GPM,115,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
23,          UCB_GPM,120,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.01
#
24,          UCB_GPM,125,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
25,          UCB_GPM,130,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
26,          UCB_GPM,135,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
27,          UCB_GPM,140,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
28,          UCB_GPM,145,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
29,          UCB_GPM,150,  0.09,  0.00, *                   |                   ,  0.09,  0.09, 0.00
#
30,               rrp,17,  0.42,  0.07,                  ---| *  -------------  ,  0.33,  0.67, 61.17
#
31,       baseline,65536,  0.44,  0.10,                ---- |  *  ----          ,  0.10,  0.68, 0.09
