#
 0,           UCB_GPM,25,  0.22,  0.06, *  ----             |                   ,  0.20,  0.40, 2720.33
 0,            EI_GPM,25,  0.22,  0.03, * --------          |                   ,  0.20,  0.40, 7803.75
 0,            EI_GPM,30,  0.22,  0.03, *------             |                   ,  0.20,  0.40, 2385.41
#
 1,            EI_GPM,20,  0.23,  0.12,  *    ----          |                   ,  0.20,  0.43, 2989.15
 1,           UCB_GPM,20,  0.25,  0.17, - *                 |                   ,  0.20,  0.40, 2893.61
 1,           UCB_GPM,30,  0.25,  0.12, - *    ---          |                   ,  0.20,  0.40, 2550.45
#
 2,            PI_GPM,20,  0.28,  0.18,    *                |                   ,  0.20,  0.40, 2932.36
 2,           exploit,20,  0.28,  0.15, -- *                |                   ,  0.20,  0.40, 12.94
 2,            PI_GPM,25,  0.28,  0.18,    *                |                   ,  0.20,  0.40, 2779.54
 2,            PI_GPM,30,  0.28,  0.18,    *                |                   ,  0.20,  0.40, 2857.58
 2,    gemini/exploit,30,  0.28,  0.17,    *    --          |                   ,  0.20,  0.40, 32.00
#
 3,    gemini/exploit,25,  0.29,  0.15, --  *               |                   ,  0.20,  0.40, 57.96
 3,    gemini/explore,25,  0.31,  0.15, --   *              |                   ,  0.20,  0.40, 49.35
 3,           explore,20,  0.32,  0.17, -     *             |                   ,  0.22,  0.40, 11.92
 3,               TPE,30,  0.32,  0.12, --    * --          |                   ,  0.20,  0.40, 619.43
 3,           exploit,30,  0.32,  0.20,       *             |                   ,  0.20,  0.40, 13.37
 3,    gemini/explore,30,  0.32,  0.12,   -   *             |                   ,  0.20,  0.40, 33.28
 3,       gpt/exploit,25,  0.34,  0.14, ---   *             |                   ,  0.20,  0.40, 250.01
#
 4,       gpt/exploit,30,  0.34,  0.12,  --   *             |                   ,  0.20,  0.40, 234.20
 4,            random,20,  0.37,  0.08, ------  *           |                   ,  0.20,  0.40, 0.00
 4,               TPE,20,  0.37,  0.06,   ----  *           |                   ,  0.20,  0.40, 421.12
 4,    gemini/exploit,20,  0.37,  0.15, --      *           |                   ,  0.20,  0.40, 28.25
 4,               TPE,25,  0.37,  0.08, ------  *           |                   ,  0.20,  0.40, 849.55
 4,       gpt/explore,25,  0.37,  0.12, ---     *           |                   ,  0.20,  0.45, 259.05
 4,    gemini/explore,20,  0.38,  0.12,  --      *          |                   ,  0.20,  0.40, 33.88
 4,           explore,25,  0.38,  0.12, ---      *          |                   ,  0.20,  0.40, 20.91
 4,           explore,30,  0.38,  0.12,  --      *          |                   ,  0.20,  0.40, 11.27
 4,               rrp,12,  0.40,  0.06,       ----*  -------|                   ,  0.23,  1.00, 13.39
 4,       gpt/exploit,20,  0.40,  0.07,    ---    *         |                   ,  0.25,  0.40, 246.56
 4,       gpt/explore,20,  0.40,  0.08, ------    *         |                   ,  0.20,  0.43, 249.42
 4,            random,25,  0.40,  0.12, ---       *         |                   ,  0.20,  0.40, 0.04
 4,           exploit,25,  0.40,  0.15, --        *         |                   ,  0.20,  0.40, 18.73
 4,            random,30,  0.40,  0.08,  -----    *         |                   ,  0.20,  0.40, 0.00
#
 5,       gpt/explore,30,  0.40,  0.15,  -        *         |                   ,  0.20,  0.40, 232.70
#
 6,        baseline,1599,  0.60,  0.20,                     *                   ,  0.20,  1.00, 0.03
