#
 0,           exploit,50,  0.17,  0.14, *      ----         |                   ,  0.17,  0.46, 1.96
 0,           exploit,55,  0.17,  0.02, *-------            |                   ,  0.17,  0.36, 2.22
 0,           exploit,60,  0.17,  0.09, *   -------         |                   ,  0.17,  0.49, 2.47
 0,         SimAnneal,60,  0.17,  0.03, *------             |                   ,  0.17,  0.38, 4.86
 0,           exploit,30,  0.19,  0.06, -*  ------          |                   ,  0.17,  0.42, 1.02
 0,           exploit,35,  0.19,  0.12, -*     ----         |                   ,  0.17,  0.39, 1.24
#
 1,           exploit,40,  0.19,  0.00, -*---------         |                   ,  0.17,  0.53, 1.47
 1,           exploit,45,  0.19,  0.14,  *     ------------ |                   ,  0.17,  0.53, 1.71
 1,         SimAnneal,45,  0.19,  0.10,  *   --             |                   ,  0.17,  0.32, 2.98
 1,         SimAnneal,55,  0.19,  0.09,  *  -----           |                   ,  0.17,  0.44, 4.14
 1,         SimAnneal,50,  0.19,  0.09,  *  -----------     |                   ,  0.17,  0.53, 3.54
 1,         SimAnneal,40,  0.20,  0.07, -*  ----            |                   ,  0.17,  0.49, 2.47
#
 2,            random,55,  0.20,  0.06, -*  --              |                   ,  0.17,  0.35, 0.00
#
 3, llm_phi3-mini(3.8B),30,  0.24,  0.11,    *   ----         |                   ,  0.17,  0.38, 2260.39
#
 4,           exploit,20,  0.24,  0.12,    *   -----        |                   ,  0.17,  0.53, 0.60
 4,            random,60,  0.24,  0.08,    * ----           |                   ,  0.17,  0.35, 0.00
 4,            random,40,  0.26,  0.08,     *---            |                   ,  0.17,  0.39, 0.00
#
 5,            random,45,  0.26,  0.11, -   *  ---          |                   ,  0.17,  0.38, 0.00
 5,            random,50,  0.26,  0.13, -   *   -           |                   ,  0.17,  0.35, 0.00
 5,         SimAnneal,25,  0.26,  0.08, -   *-------        |                   ,  0.17,  0.40, 1.21
 5,            random,30,  0.26,  0.05,  ---*  --           |                   ,  0.19,  0.35, 0.00
 5,         SimAnneal,30,  0.26,  0.09,  ---*    -----      |                   ,  0.17,  0.49, 1.59
 5,            random,35,  0.26,  0.08,     *---            |                   ,  0.17,  0.35, 0.00
 5, llm_phi3-mini(3.8B),20,  0.27,  0.05,    - *---           |                   ,  0.19,  0.34, 1090.29
 5, llm_llama3-8b(8.0B),20,  0.27,  0.13,  --  *    ----------|                   ,  0.19,  0.55, 4580.62
 5,            random,25,  0.27,  0.08,  --- *  --          |                   ,  0.17,  0.42, 0.00
 5,         SimAnneal,35,  0.27,  0.12, -    * --           |                   ,  0.17,  0.48, 2.01
 5,           explore,40,  0.28,  0.17, ---- *       -------|                   ,  0.17,  0.58, 1.47
#
 6, llm_llama3-8b(8.0B),30,  0.30,  0.05,     - * ---         |                   ,  0.24,  0.38, 6234.75
 6,         SimAnneal,20,  0.30,  0.07,     - *  -----      |                   ,  0.19,  0.46, 0.86
 6,           exploit,25,  0.31,  0.13,        *------      |                   ,  0.17,  0.46, 0.80
 6,           explore,35,  0.31,  0.03,     -- *--          |                   ,  0.19,  0.45, 1.24
 6,           explore,45,  0.31,  0.03,  ----  *-------     |                   ,  0.17,  0.46, 1.73
 6,           explore,50,  0.31,  0.08,  ----  *  ----------|                   ,  0.17,  0.56, 1.97
 6,           explore,60,  0.31,  0.05,    -   *-------     |                   ,  0.17,  0.57, 2.55
 6,            random,20,  0.31,  0.07,    -   *---         |                   ,  0.17,  0.38, 0.00
 6,           explore,55,  0.32,  0.05,     --- *------     |                   ,  0.17,  0.49, 2.23
 6,           explore,30,  0.33,  0.07,  ------ *  -        |                   ,  0.17,  0.44, 1.02
 6,           explore,25,  0.33,  0.10,     -   *           |                   ,  0.24,  0.44, 0.81
#
 7,           explore,20,  0.34,  0.11,  ----    * -        |                   ,  0.19,  0.45, 0.61
 7,               rrp,10,  0.35,  0.14,        - *     -----|--                 ,  0.19,  0.62, 0.21
#
 8,         baseline,398,  0.55,  0.16,           ----      *  ----------       ,  0.17,  0.93, 0.00
