#
 0,         SimAnneal,50,  0.22,  0.03,           -- * ---- |                   ,  0.16,  0.29, 36.88
#
 1,           exploit,40,  0.25,  0.05,          ----  *  --|---                ,  0.09,  0.37, 27.30
 1,           exploit,55,  0.25,  0.05,          ---   *  - |                   ,  0.11,  0.30, 39.02
 1,           exploit,60,  0.25,  0.06,          ----   *  -|                   ,  0.15,  0.31, 42.85
#
 2,         SimAnneal,30,  0.25,  0.04,              -- *  -|-                  ,  0.22,  0.35, 20.75
 2,         SimAnneal,60,  0.25,  0.02,             --- *-- |                   ,  0.16,  0.31, 45.04
 2,         SimAnneal,55,  0.26,  0.05,          ---    * --|                   ,  0.15,  0.30, 40.88
 2,           exploit,25,  0.26,  0.06,             ---  *  |---                ,  0.16,  0.34, 16.29
 2,           exploit,50,  0.26,  0.06,          ----    * -|---                ,  0.09,  0.33, 35.05
 2,           exploit,35,  0.27,  0.04,           ------ *  |---                ,  0.09,  0.35, 24.12
 2,         SimAnneal,45,  0.27,  0.05,           ----   * -|-                  ,  0.14,  0.34, 32.49 
 2,            random,55,  0.27,  0.07,               --  * |  --               ,  0.21,  0.38, 0.00
 2,         SimAnneal,40,  0.27,  0.05,             --    *-|                   ,  0.12,  0.31, 28.56
#
 3,           exploit,30,  0.27,  0.07,          -----    * |---                ,  0.17,  0.34, 20.03
 3,           exploit,45,  0.27,  0.04,              --   *-|----               ,  0.11,  0.36, 31.13
 3,            random,40,  0.28,  0.04,               --- * |------             ,  0.23,  0.40, 0.00
 3,         SimAnneal,35,  0.28,  0.04,              ---- * | ---               ,  0.15,  0.37, 24.39
 3,            random,45,  0.28,  0.05,                --  *| --                ,  0.18,  0.37, 0.00
#
 4, llm_phi3-mini(3.8B),40,  0.29,  0.12,             ---    *|     ---           ,  0.21,  0.38, 9144.00
 4,           exploit,20,  0.29,  0.06,              ----- *|   ----            ,  0.09,  0.38, 12.60
 4,            random,50,  0.29,  0.03,                ---- * --                ,  0.24,  0.34, 0.00
 4,            random,60,  0.29,  0.04,                --   *---                ,  0.21,  0.34, 0.00
 4, llm_phi3-mini(3.8B),30,  0.30,  0.08,               --    |*   --             ,  0.23,  0.36, 7200.00
 4,            random,35,  0.31,  0.05,              -----  |* ------           ,  0.18,  0.40, 0.00
#
 5,         SimAnneal,25,  0.31,  0.02,                 ----| *-----            ,  0.23,  0.38, 16.98
 5, llm_llama3-8b(8.0B),30,  0.31,  0.08,             --      | *--               ,  0.21,  0.35, 3388.80
 5, llm_phi3-mini(3.8B),20,  0.31,  0.02,                    -| *--               ,  0.28,  0.34, 2292.60
 5,         SimAnneal,20,  0.32,  0.07,              -----  | * ----            ,  0.17,  0.38, 12.80
#
 6,            random,30,  0.33,  0.06,                  ---|   * -----         ,  0.22,  0.42, 0.00
 6, llm_llama3-8b(8.0B),20,  0.34,  0.09,                   - |   *               ,  0.27,  0.38, 1456.80
#
 7,               rrp,17,  0.34,  0.07,                   --|-   *   -------    ,  0.22,  0.47, 52.55
 7,            random,20,  0.35,  0.05,                 ----|--- *   ----       ,  0.20,  0.45, 0.00
 7,           explore,60,  0.35,  0.06,                     |---  *  -------    ,  0.25,  0.48, 43.02
 7,            random,25,  0.35,  0.04,                     |---  *---          ,  0.26,  0.41, 0.00
#
 8,       baseline,65536,  0.36,  0.07,                   --|--   *   --        ,  0.09,  0.49, 0.08
 8,           explore,50,  0.36,  0.06,                     |----- *   -----    ,  0.25,  0.49, 35.12
 8,           explore,30,  0.36,  0.06,                    -|--    *-----       ,  0.22,  0.46, 20.15
 8,           explore,25,  0.36,  0.07,                    -|---   *   ----     ,  0.25,  0.45, 16.21
 8,           explore,55,  0.36,  0.05,                     |  --- *    --      ,  0.30,  0.48, 39.03
 8,           explore,45,  0.37,  0.06,                     |-----  *   ----    ,  0.22,  0.46, 31.11
 8,           explore,20,  0.38,  0.07,                     |---    *  -----    ,  0.25,  0.46, 12.54
 8,           explore,40,  0.39,  0.04,                     |  ----  *  --      ,  0.18,  0.45, 27.32
 8,           explore,35,  0.40,  0.03,                     | ------  *------   ,  0.28,  0.49, 23.89
