#
 0,            EI_GPM,25,  0.22,  0.08, *  -------          |                   ,  0.20,  0.40, 2531.67
 0,            PI_GPM,30,  0.22,  0.05, * --------          |                   ,  0.20,  0.40, 3000.74
 0,             LLM++,30,  0.23,  0.12,  *    ----          |                   ,  0.20,  0.40, 1616.75
#
 1,           UCB_GPM,30,  0.23,  0.15,  *     ---          |                   ,  0.20,  0.40, 2972.33
 1,            EI_GPM,30,  0.23,  0.06,  * -------          |                   ,  0.20,  0.40, 3006.59
 1,           explore,20,  0.25,  0.09, --*   ----          |                   ,  0.20,  0.40, 25.54
 1,           UCB_GPM,25,  0.25,  0.17, - *                 |                   ,  0.20,  0.40, 2473.19
 1,            PI_GPM,25,  0.25,  0.18,   *                 |                   ,  0.20,  0.40, 2472.01
#
 2,            PI_GPM,20,  0.32,  0.15, --    *             |                   ,  0.20,  0.40, 1951.49
 2,           exploit,20,  0.32,  0.15, -     *  -          |                   ,  0.20,  0.40, 19.89
 2,           exploit,25,  0.32,  0.15, --    *             |                   ,  0.20,  0.40, 25.27
 2,           explore,25,  0.32,  0.12,  --   *             |                   ,  0.20,  0.40, 24.02
#
 3,            random,30,  0.32,  0.15, --    *             |                   ,  0.20,  0.40, 0.00
 3,           explore,30,  0.33,  0.15, --    *             |                   ,  0.20,  0.40, 14.99
 3,           exploit,30,  0.34,  0.12, ---   *             |                   ,  0.20,  0.40, 16.69
 3,            EI_GPM,20,  0.35,  0.15, --     *            |                   ,  0.20,  0.40, 1941.27
#
 4,            random,20,  0.40,  0.00,  ---------*         |                   ,  0.20,  0.51, 0.00
 4,           UCB_GPM,20,  0.40,  0.15, --        *         |                   ,  0.20,  0.40, 1932.65
#
 5,            random,25,  0.40,  0.09,  ----     *         |                   ,  0.20,  0.43, 0.00
#
 6,        baseline,1599,  0.60,  0.20,                     *                   ,  0.20,  1.00, 0.00
 6,               rrp,12,  0.60,  0.08,           ------    *---------          ,  0.20,  1.00, 10.57
