#
 0,           UCB_GPM,20,  0.08,  0.01, *------             |                   ,  0.08,  0.34, 1910.71
 0,            PI_GPM,20,  0.08,  0.01, *----------         |                   ,  0.08,  0.40, 1946.28
 0,            EI_GPM,20,  0.08,  0.01, *                   |                   ,  0.08,  0.12, 1956.68
 0,           UCB_GPM,25,  0.08,  0.00, *--                 |                   ,  0.08,  0.26, 2481.92
 0,            PI_GPM,25,  0.08,  0.01, *                   |                   ,  0.08,  0.28, 2506.38
 0,            EI_GPM,25,  0.08,  0.01, *------             |                   ,  0.08,  0.26, 2532.45
 0,           UCB_GPM,30,  0.08,  0.00, *                   |                   ,  0.08,  0.10, 3022.07
 0,            PI_GPM,30,  0.08,  0.00, *                   |                   ,  0.08,  0.17, 3034.94
 0,            EI_GPM,30,  0.08,  0.00, *                   |                   ,  0.08,  0.12, 2990.21
#
 1,           explore,20,  0.15,  0.09, - *  ---            |                   ,  0.08,  0.28, 21.91
#
 2,           explore,25,  0.17,  0.11, -- *   ------       |                   ,  0.09,  0.41, 20.18
 2,           explore,30,  0.17,  0.14, -  *   --------     |                   ,  0.08,  0.51, 9.87
 2,             LLM++,30,  0.21,  0.10, ---  *              |                   ,  0.08,  0.28, 1537.69
#
 3,           exploit,25,  0.24,  0.05,   --- *--------     |                   ,  0.08,  0.48, 20.64
 3,            random,30,  0.26,  0.06, ------ *------      |                   ,  0.08,  0.43, 0.00
 3,           exploit,20,  0.26,  0.12, --     *-------     |                   ,  0.08,  0.65, 20.03
 3,           exploit,30,  0.27,  0.13, --      *------     |                   ,  0.09,  0.44, 12.59
#
 4,            random,25,  0.28,  0.18,  -----  *    --     |                   ,  0.08,  0.46, 0.00
#
 5,            random,20,  0.36,  0.13,      ---   *  ------|--                 ,  0.09,  0.65, 0.00
#
 6,               rrp,10,  0.55,  0.31,        -------      *       ----------  ,  0.08,  1.00, 2.76
#
 7,         baseline,500,  0.70,  0.20,               ------|-     *   ---------,  0.08,  1.00, 0.00
