#
 0,           exploit,50,  0.17,  0.02, *------------------ |                   ,  0.17,  0.54, 1.36 
 0,           exploit,55,  0.17,  0.02, *----               |                   ,  0.17,  0.31, 1.53 
#
 1,           exploit,60,  0.17,  0.02, *---------------    |                   ,  0.17,  0.53, 1.71 
 1,         SimAnneal,60,  0.17,  0.02, *------             |                   ,  0.17,  0.31, 3.27 
 1, llm_phi3-mini(3.8B),40,  0.19,  0.09, -*   ---            |                   ,  0.17,  0.33, 1822.80
 1,           exploit,45,  0.19,  0.00, -*---------         |                   ,  0.17,  0.53, 1.19 
#
 2,         SimAnneal,45,  0.19,  0.09,  *  ---             |                   ,  0.17,  0.42, 2.08
#
 3,           exploit,40,  0.19,  0.12, -*     ------       |                   ,  0.17,  0.54, 1.05
#
 4,         SimAnneal,55,  0.19,  0.09,  *  ---             |                   ,  0.17,  0.46, 2.85
#
 5,            random,60,  0.20,  0.05,  * ----             |                   ,  0.19,  0.33, 0.00
 5,           exploit,35,  0.24,  0.13,    *    ---         |                   ,  0.17,  0.53, 0.87
 5,            random,40,  0.24,  0.07,    *---             |                   ,  0.17,  0.31, 0.00
 5,            random,55,  0.24,  0.06, -  *                |                   ,  0.17,  0.32, 0.00
#
 6,            random,50,  0.25,  0.03, --- *---            |                   ,  0.17,  0.37, 0.00
#
 7,         SimAnneal,50,  0.26,  0.08, -   *--             |                   ,  0.17,  0.32, 2.44
#
 8,         SimAnneal,35,  0.26,  0.11, -   *  ----         |                   ,  0.17,  0.42, 1.46
 8,            random,35,  0.27,  0.06,  --- * --           |                   ,  0.17,  0.35, 0.00
#
 9,            random,20,  0.27,  0.07,  --- *  ---         |                   ,  0.17,  0.40, 0.00
 9,         SimAnneal,25,  0.27,  0.05,  ----*  ----------- |                   ,  0.17,  0.53, 0.85
 9,            random,45,  0.28,  0.06,  --- * --           |                   ,  0.19,  0.42, 0.00
 9,            random,30,  0.30,  0.15, -     *             |                   ,  0.17,  0.36, 0.00
 9,         SimAnneal,40,  0.30,  0.06, ----  *-----        |                   ,  0.17,  0.42, 1.75
 9,           exploit,20,  0.31,  0.09,  ---   * ------     |                   ,  0.17,  0.48, 0.43
 9,            random,25,  0.31,  0.06,        *----        |                   ,  0.17,  0.42, 0.00
 9,           exploit,30,  0.31,  0.12,        *----------- |                   ,  0.17,  0.53, 0.72
 9,         SimAnneal,30,  0.31,  0.04,     -  *---------   |                   ,  0.17,  0.55, 1.13
 9,           explore,50,  0.31,  0.05,    --  *----------- |                   ,  0.17,  0.54, 1.37
 9,           explore,45,  0.31,  0.04,    --  *-----       |                   ,  0.19,  0.47, 1.20
#
10,           explore,55,  0.31,  0.07,    ----*  -         |                   ,  0.20,  0.51, 1.54
10,           exploit,25,  0.31,  0.19, -      *   -------- |                   ,  0.17,  0.55, 0.57
10,           explore,40,  0.31,  0.05,      - * ------     |                   ,  0.17,  0.53, 1.04
10,         SimAnneal,20,  0.32,  0.02,     ---*-           |                   ,  0.17,  0.46, 0.61
10,           explore,60,  0.32,  0.10, -----   * -----     |                   ,  0.17,  0.46, 1.72
10,           explore,25,  0.33,  0.13,    ---  *    -------|                   ,  0.17,  0.57, 0.58
10,           explore,35,  0.33,  0.08,     --- *  -------- |                   ,  0.17,  0.57, 0.89
10, llm_phi3-mini(3.8B),30,  0.33,  0.10,  ---    *           |                   ,  0.20,  0.36, 1382.40
10,           explore,20,  0.35,  0.12,     -    * -------  |                   ,  0.17,  0.55, 0.43
#
11, llm_phi3-mini(3.8B),20,  0.36,  0.01,        -- *         |                   ,  0.31,  0.38, 930.00
11,               rrp,10,  0.38,  0.11,      --    *--------|--                 ,  0.17,  0.62, 0.15
11,           explore,30,  0.38,  0.10,      ---   * ------ |                   ,  0.19,  0.57, 0.73
11, llm_llama3-8b(8.0B),20,  0.42,  0.09,      ---     *------|                   ,  0.27,  0.57, 4752.00
#
12,         baseline,398,  0.55,  0.16,           ----      *  ----------       ,  0.17,  0.93, 0.00
12, llm_llama3-8b(8.0B),30,  0.58,  0.16,            ---      |*--                ,  0.39,  0.63, 4752.00
