20
25
30
#
 0,            PI_GPM,30,  0.23,  0.00, *                   |                   ,  0.23,  0.23, 0.00
#
 1,            PI_GPM,20,  0.23,  0.00, *                   |                   ,  0.23,  0.23, 0.00
#
 2,            EI_GPM,30,  0.24,  0.00, *                   |                   ,  0.24,  0.24, 0.00
#
 3,           UCB_GPM,30,  0.24,  0.00, *                   |                   ,  0.24,  0.24, 0.00
#
 4,           UCB_GPM,20,  0.24,  0.00, *                   |                   ,  0.24,  0.24, 0.00
#
 5,            PI_GPM,25,  0.24,  0.00, *                   |                   ,  0.24,  0.24, 0.00
#
 6,            EI_GPM,20,  0.25,  0.00, *                   |                   ,  0.25,  0.25, 0.00
#
 7,           UCB_GPM,25,  0.26,  0.00,  *                  |                   ,  0.26,  0.26, 0.00
#
 8,            EI_GPM,25,  0.26,  0.00,  *                  |                   ,  0.26,  0.26, 0.00
#
 9,       LLM/exploit,20,  0.32,  0.01,     *--             |                   ,  0.31,  0.58, 21.52
#
10,       LLM/exploit,30,  0.33,  0.01,      *------------  |                   ,  0.31,  0.59, 24.10
10,            random,25,  0.33,  0.01,      *              |                   ,  0.31,  0.36, 0.00
10,           exploit,25,  0.33,  0.01,    - *------------  |                   ,  0.31,  0.59, 4.11
#
11,            random,30,  0.33,  0.01,      *              |                   ,  0.31,  0.37, 0.00
11,           exploit,30,  0.33,  0.01,      *-             |                   ,  0.31,  0.61, 2.20
11,       LLM/exploit,25,  0.33,  0.02,      *------------  |                   ,  0.31,  0.60, 32.51
11,           explore,30,  0.33,  0.01,     -*-             |                   ,  0.32,  0.38, 1.96
#
12,       LLM/explore,25,  0.33,  0.01,     -*--            |                   ,  0.32,  0.42, 33.35
12,            random,20,  0.33,  0.01,     -*-             |                   ,  0.31,  0.37, 0.00
12,           explore,20,  0.33,  0.04,      * -------      |                   ,  0.32,  0.60, 1.75
12,       LLM/explore,20,  0.34,  0.01,      *-             |                   ,  0.32,  0.38, 28.82
12,       LLM/explore,30,  0.34,  0.01,     -*-             |                   ,  0.32,  0.42, 25.35
12,           exploit,20,  0.34,  0.02,     -*------------- |                   ,  0.31,  0.60, 1.63
12,           explore,25,  0.34,  0.01,     -*-----------   |                   ,  0.31,  0.63, 4.25
#
13,               rrp,13,  0.34,  0.04,      * -------------|                   ,  0.32,  0.92, 1.86
#
14,        baseline,4608,  0.62,  0.34,      ---            *     ------------  ,  0.31,  0.99, 0.01
