#
 0,       LLM/exploit,20,  0.14,  0.05,   -- *              |                   ,  0.00,  0.21, 108.26
 0,           UCB_GPM,20,  0.14,  0.07,   --- * -           |                   ,  0.00,  0.25, 428.40
 0,            random,20,  0.15,  0.05,      -* --          |                   ,  0.11,  0.33, 0.00
 0,    LINEAR/exploit,20,  0.15,  0.04,       *-            |                   ,  0.12,  0.20, 39.00
 0,       LLM/explore,20,  0.16,  0.06,   --- *-            |                   ,  0.00,  0.24, 111.41
#
 1,           explore,20,  0.17,  0.05,      - *---         |                   ,  0.12,  0.30, 3.01
 1,    LINEAR/explore,20,  0.17,  0.04,      - *---         |                   ,  0.05,  0.29, 36.53
 1,           exploit,20,  0.17,  0.03,      - *            |                   ,  0.09,  0.23, 3.09
#
 2,               rrp,13,  0.20,  0.12,      -  *  ----     |                   ,  0.08,  0.63, 32.05
#
 3,        baseline,4653,  0.48,  0.13,                ---  *  ----------       ,  0.18,  0.92, 0.01
