#
 0,    LINEAR/exploit,20,  0.49,  0.06, *   -------         |                   ,  0.49,  0.63, 2.04
#
 1,            random,20,  0.56,  0.09, ---- *     ---      |                   ,  0.50,  0.67, 0.00
 1,           exploit,20,  0.57,  0.14,      *     -        |                   ,  0.49,  0.66, 1.29
#
 2,           explore,20,  0.57,  0.07,   --- *    ---      |                   ,  0.50,  0.70, 1.08
 2,    LINEAR/explore,20,  0.59,  0.08,   --   *   -        |                   ,  0.49,  0.66, 2.23
 2,       LLM/exploit,20,  0.59,  0.11, --     *            |                   ,  0.49,  0.63, 18.67
 2,       LLM/explore,20,  0.59,  0.07,     -  *            |                   ,  0.49,  0.64, 18.41
#
 3,           UCB_GPM,20,  0.64,  0.01,     -------*        |                   ,  0.50,  0.65, 300.35
#
 4,                rrp,9,  0.68,  0.34,         ---   *     |                   ,  0.57,  1.00, 0.33
#
 5,         baseline,196,  0.75,  0.12,          --------   *      -----------  ,  0.49,  1.00, 0.00
