#
 0,    LINEAR/exploit,15,  0.16,  0.02, *-----------        |                   ,  0.16,  0.39, 4.20
 0,    LINEAR/exploit,20,  0.16,  0.01, *-----------        |                   ,  0.16,  0.39, 3.83
 0,       LLM/exploit,20,  0.16,  0.01, *-                  |                   ,  0.16,  0.39, 30.68
 0,       LLM/exploit,15,  0.16,  0.02, *-                  |                   ,  0.16,  0.21, 30.47
 0,           UCB_GPM,20,  0.17,  0.02, *-                  |                   ,  0.16,  0.20, 117.71
 0,           exploit,20,  0.18,  0.03,  *----------        |                   ,  0.16,  0.39, 0.86
 0,           exploit,15,  0.18,  0.03,  *--------------    |                   ,  0.16,  0.48, 0.60
 0,               rrp,11,  0.19,  0.17, - *        ---      |                   ,  0.16,  0.52, 1.09
#
 1,           UCB_GPM,15,  0.19,  0.01,   *                 |                   ,  0.16,  0.40, 108.38
 1,            random,20,  0.20,  0.04, - *------------     |                   ,  0.16,  0.46, 0.00
#
 2,       LLM/explore,20,  0.20,  0.23, --*             ----|---                ,  0.16,  0.59, 31.22
 2,            random,15,  0.21,  0.23, -  *           -----|                   ,  0.16,  0.54, 0.00
 2,    LINEAR/explore,20,  0.38,  0.24, --           *  ----|--                 ,  0.16,  0.71, 3.76
#
 3,    LINEAR/explore,15,  0.42,  0.05,   ------------ * ---|-----              ,  0.17,  0.65, 3.92
 3,       LLM/explore,15,  0.47,  0.16,  -----------      * | ----              ,  0.18,  0.60, 32.21
 3,           explore,15,  0.47,  0.35,   -               * |  ----             ,  0.18,  0.62, 0.58
#
 4,           explore,20,  0.50,  0.11,              --     * ---------         ,  0.19,  0.71, 0.86
#
 5,        baseline,1023,  0.65,  0.30,    -------------    |        *    ---   ,  0.16,  0.83, 0.00
