#
 0,           UCB_GPM,15,  0.03,  0.00,  *                  |                   ,  0.01,  0.03, 261.65
#
 1,           UCB_GPM,20,  0.03,  0.00,  *                  |                   ,  0.01,  0.03, 299.20
#
 2,       LLM/exploit,15,  0.19,  0.02,     ------ *--------|                   ,  0.07,  0.37, 288.33
#
 3,       LLM/exploit,20,  0.20,  0.06,  ----------*  ------|---                ,  0.00,  0.42, 293.04
#
 4,       LLM/explore,20,  0.22,  0.04,     ------- *-------|-----              ,  0.00,  0.45, 294.98
 4,               rrp,17,  0.22,  0.15,           -  *      |-                  ,  0.17,  0.38, 70.17
 4,    LINEAR/exploit,15,  0.22,  0.14,              *      |-                  ,  0.18,  0.39, 250.16
 4,    LINEAR/exploit,20,  0.22,  0.11,           -- *     -|-                  ,  0.18,  0.38, 253.70
 4,       LLM/explore,15,  0.24,  0.21,  -----------  *     |   -----           ,  0.00,  0.51, 289.10
#
 5,            random,20,  0.25,  0.15,             - *     | --                ,  0.20,  0.44, 0.00
 5,            random,15,  0.26,  0.15,             -  *    | --                ,  0.20,  0.43, 0.00
 5,           exploit,20,  0.35,  0.14,            -        *---                ,  0.17,  0.41, 16.76
#
 6,           exploit,15,  0.37,  0.17,             --      |*  ---             ,  0.19,  0.45, 12.68
 6,    LINEAR/explore,20,  0.39,  0.10,             ------- |  * -------------- ,  0.20,  0.67, 254.54
#
 7,           explore,15,  0.40,  0.05,               ------|- * ---            ,  0.23,  0.48, 11.81
 7,           explore,20,  0.41,  0.04,               ------|-- *----------     ,  0.21,  0.65, 16.86
#
 8,    LINEAR/explore,15,  0.42,  0.06,              -------|--- * -            ,  0.20,  0.50, 244.67
 8,       baseline,86058,  0.43,  0.06,              -------|---  *--           ,  0.03,  0.54, 0.20
