#
 0,           UCB_GPM,15,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 129.03
#
 1,           UCB_GPM,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 150.04
#
 2,               rrp,14,  0.09,  0.14,   --*     ----------|-                  ,  0.02,  0.58, 9.92
#
 3,       LLM/exploit,20,  0.18,  0.02,  ------- *--        |                   ,  0.01,  0.32, 74.04
 3,       LLM/exploit,15,  0.19,  0.05,        --* ------   |                   ,  0.03,  0.36, 92.75
 3,    LINEAR/exploit,20,  0.20,  0.04,   -------* ------   |                   ,  0.01,  0.36, 26.76
 3,            random,15,  0.20,  0.15,   --      *-------  |                   ,  0.03,  0.37, 0.00
#
 4,    LINEAR/exploit,15,  0.21,  0.03,         - *-------  |                   ,  0.03,  0.38, 29.53
 4,            random,20,  0.21,  0.16,   ---     *  -      |                   ,  0.00,  0.28, 0.00
 4,           exploit,20,  0.21,  0.06,  -------- * ------- |                   ,  0.02,  0.39, 2.15
 4,       LLM/explore,15,  0.22,  0.12,         -  *   -----|                   ,  0.02,  0.40, 75.98
 4,           exploit,15,  0.23,  0.14,          - *     -- |                   ,  0.03,  0.47, 1.61
#
 5,    LINEAR/explore,20,  0.25,  0.04,          ---* ----- |                   ,  0.17,  0.48, 28.47
 5,       LLM/explore,20,  0.27,  0.07,          --  *------|                   ,  0.07,  0.40, 72.69
 5,           explore,15,  0.27,  0.11,           -  *   ---|                   ,  0.08,  0.52, 1.64
 5,    LINEAR/explore,15,  0.27,  0.11,           -  *  ----|--                 ,  0.01,  0.60, 26.91
#
 6,           explore,20,  0.30,  0.13,           --   *   -|                   ,  0.03,  0.50, 2.12
#
 7,        baseline,6840,  0.40,  0.34,   --------          *       ----        ,  0.00,  0.79, 0.01
