#
 0,            random,30,  0.18,  0.13,  --      *--        |                   ,  0.00,  0.26, 0.00
 0,     warm4/exploit,30,  0.19,  0.05,  ------- * ------   |                   ,  0.01,  0.36, 26.50
 0,     warm4/exploit,20,  0.19,  0.03,  ------- *--------- |                   ,  0.02,  0.38, 31.45
 0,     warm4/exploit,25,  0.19,  0.13,   -------*      --  |                   ,  0.02,  0.36, 26.31
 0,           exploit,30,  0.19,  0.01,   -------*------    |                   ,  0.03,  0.34, 3.57
 0,           exploit,25,  0.19,  0.02,   -------*--------  |                   ,  0.02,  0.38, 2.85
 0,               rrp,14,  0.20,  0.17,  ---      * ------- |                   ,  0.02,  0.47, 10.21
 0,            random,25,  0.20,  0.14,    -      *-        |                   ,  0.03,  0.26, 0.00
 0,           exploit,20,  0.20,  0.08,    -----  * ------  |                   ,  0.02,  0.38, 4.54
 0,            random,20,  0.21,  0.02,    -------*---      |                   ,  0.07,  0.38, 0.00
#
 1,     warm4/explore,25,  0.23,  0.06,    ------- * -----  |                   ,  0.03,  0.36, 26.50
 1,           explore,30,  0.26,  0.24,  ---         *  ----|                   ,  0.02,  0.44, 3.50
 1,     warm4/explore,30,  0.26,  0.14,           -  *    - |                   ,  0.04,  0.42, 26.65
 1,           explore,20,  0.26,  0.13,     -------  *    --|                   ,  0.07,  0.41, 3.91
 1,           explore,25,  0.27,  0.12,           -  *    - |                   ,  0.05,  0.41, 2.83
 1,     warm4/explore,20,  0.27,  0.11,     -------  *   -- |                   ,  0.03,  0.40, 26.46
#
 2,        baseline,6840,  0.40,  0.34,   --------          *       ----        ,  0.00,  0.79, 0.01
