#
 0,           exploit,30,  0.26,  0.05,           ----  * --|----               ,  0.19,  0.37, 20.20
 0,     warm4/exploit,20,  0.27,  0.04,          ------  *--|--                 ,  0.16,  0.34, 236.72
 0,           exploit,25,  0.28,  0.03,           ------ * -|-                  ,  0.16,  0.42, 15.77
 0,     warm4/exploit,30,  0.29,  0.05,            ----   * |----               ,  0.18,  0.36, 238.36
 0,     warm4/exploit,25,  0.29,  0.02,              ---- *-|-                  ,  0.14,  0.34, 238.70
#
 1,            random,25,  0.30,  0.06,              ----  *|  -                ,  0.21,  0.35, 0.00
 1,           exploit,20,  0.30,  0.06,              ---    * --                ,  0.22,  0.37, 12.49
#
 2,               rrp,17,  0.32,  0.06,                  -- | *  -----------    ,  0.25,  0.51, 61.24
#
 3,            random,30,  0.33,  0.04,                   --|  *----            ,  0.22,  0.42, 0.00
 3,            random,20,  0.34,  0.06,                 ----|  *  ---           ,  0.19,  0.41, 0.00
#
 4,           explore,30,  0.35,  0.07,                 ----|   *  ------       ,  0.21,  0.49, 19.82
 4,     warm4/explore,30,  0.35,  0.07,                 ----|    * -----        ,  0.21,  0.44, 238.33
#
 5,       baseline,65536,  0.36,  0.07,                  ---|-   *   -          ,  0.09,  0.49, 0.16
 5,     warm4/explore,20,  0.37,  0.06,                 ----|--   *  -          ,  0.23,  0.44, 239.60
 5,           explore,20,  0.37,  0.05,                     | ---  *  ------    ,  0.24,  0.48, 12.31
 5,           explore,25,  0.37,  0.04,                    -|----  *  ---       ,  0.17,  0.45, 15.65
 5,     warm4/explore,25,  0.38,  0.05,                     |---   *----        ,  0.29,  0.43, 239.49
